INPUT,REFERENCE,MACHINE_TRANSLATION,BLEU_SCORE
Casta met nga ipanecnecmi cadacayo a maipapan iti siasino a padi ken Levitas dagiti cumacanta dagiti agaywan iti ruangan dagiti Netineos wenno adadipen daytoy a balay ti Dios dinto nalinteg ti panangipatay iti buis alcabala wenno cuartais cadacuada,pinatototohanan din naman namin sa inyo na tungkol sa sinoman sa mga saserdote at mga levita mga mangaawit mga tagatanodpinto mga nethineo o mga lingkod sa bahay na ito ng dios ay hindi marapat na lapatan sila ng buwis kabayaran o upa,may kaniyang na ipanecnecmi naglabas na pagtawid sa ako na saserdote sa levita ang mangaawit ang aking sa pintuan ang netineos o adadipen ito na bahay ang dios iibigin gagawin ang panangipatay sa kaloob alcabala o cuartais kanila,0.45856008945887466
Ket sica Esdras a mayannurot iti sirib ti Diosmo nga adda kenca mangtudingca cadagiti magistrados ken ococom nga agocom cadagiti amin a tattao nga adda iti ballasiw ti Carayan dagiti isuamin a macaammo cadagiti linlinteg ti Diosmo ket isurom ti saan a macaammo cadacuada,at ikaw ezra ayon sa karunungan ng iyong dios na nasa iyong kamay maghalal ka ng mga magistrado at mga hukom na makakahatol sa buong bayan na nasa dako roon ng ilog niyaong lahat na nakatatalos ng mga kautusan ng iyong dios at turuan ninyo yaong hindi nakakaalam,at iyong esdras na kanilang sa dios ang dios na nagkaroon ko mangtudingca sa magistrados sa ococom na humatol sa lahat na bayan na nagkaroon sa dako ang lingkod ang isuamin na bagay sa iyo ang dios at iyong ang hindi na bagay kanila,0.5266318293883038
Ket uray asinoman a di agaramid iti linteg ti Diosmo ken ti linteg ti ari matungpal coma kencuana ti panangocom a buyugen ti amin a kinaganetget uray agpapan ken patay wenno iti pannacaibelleng wenno pannacaiccat dagiti cucua wenno iti pannacabalud,at sinomang hindi tumupad ng kautusan ng iyong dios at ng kautusan ng hari gawin sa kaniya ang kahatulan ng buong sikap maging sa kamatayan o sa pagtatapon o sa pagsamsam ng mga pagaari o sa pagkabilanggo,at kahit makaliligtas na hindi gagawa sa batas ang dios sa ang batas ang hari matungpal ang kaniya ang aking na niya ang lahat na kinaganetget kahit agpapan sa kamatayan o sa pannacaibelleng o niyaon ang pagaari o sa pannacabalud,0.49704440135320666
Bendito coma ni Jehova a Dios dagiti ammatayo a nangicabil iti castoy a banag iti puso ti ari a mangpasayaat iti balay ni Jehova nga adda idiay Jerusalem,purihin ang panginoon ang dios ng ating mga magulang na naglagak ng ganyang mga bagay na gaya nito sa puso ng hari na pagandahin ang bahay ng panginoon na nasa jerusalem,purihin ang si panginoon na dios ang amin na nangicabil sa ninyo na bagay sa puso ang hari na mangpasayaat sa bahay si panginoon na nagkaroon sa jerusalem,0.6307483487433668
Ket nangiragpat caniac iti kinamanangngaasi iti sango ti ari ken dagiti consejerona ken iti sango dagiti amin a maingel a principe ti ari,at nagdulot sa akin ng kahabagan sa harap ng hari at ng kaniyang mga kasangguni at sa harap ng lahat na may kayang prinsipe ng hari ,at nangiragpat nagsalita sa kinamanangngaasi sa harap ang hari sa ang consejerona sa sa harap ang lahat na makapangyarihan na siya ang hari ,0.5179879049967635
Ket napabilegac cas mayalubog iti ima ni Jehova a Diosco iti rabawco ket inurnongco iti amin nga Israel dagiti pangoloen a lallaki tapno makipagsangatda caniac,at akoy tumibay ayon sa kamay ng panginoon kong dios na sumasa akin at akoy nagpisan mula sa israel ng mga pangulong lalake upang magsiahong kasama ko,at napabilegac at ayon sa kamay si panginoon na aking sa rabawco at inurnongco sa lahat na israel ang sinabi na anak upang makipagsangatda ko,0.4804517068233652
Dagitoy isuda dagiti pangpangoloen dagiti balbalay dagiti ammada ket daytoy ti capoonan dagiti nakipagsangat caniac a naggapu iti Babilonia idi panagari ni Artaxerxes nga ari,ito nga ang mga pangulo ng mga sangbahayan ng kanilang mga magulang at ito ang talaan ng lahi nila na nagsiahong kasama ko mula sa babilonia sa paghahari ni artajerjes na hari,ito ito ang naging ang balbalay ang kanilang at ito ang capoonan ang nakipagsangat nagsalita na kaniyang sa babilonia nang naghari si artaxerxes na oh,0.48699856654338514
Cadagiti annac a lallaki ni Finees ni Gersom,sa mga anak ni phinees si gerson,sa anak na anak si finees si kaniyang,0.46349044564241565
Cadagiti annac a lallaki ni Itamar ni Daniel,sa mga anak ni ithamar si daniel,sa anak na anak si itamar si daniel,0.6736725254446679
Cadagiti annac a lallaki ni David ni Hattus,sa mga anak ni david si hattus,sa anak na anak si david si hattus,0.7160485146328534
Cadagiti annac a lallaki ni Secanias cadagiti annac a lallaki ni Faros ni Zacarias ket ti caduana nabilang iti pinoonpoon dagiti lallaki sangagasutda ket limapulo,sa mga anak ni sechanias sa mga anak ni pharos si zacarias at kasama niya na nabilang ayon sa talaan ng lahi ang mga lalake na isang daan at limang pu,sa anak na anak si secanias sa anak na anak si faros si zacharias at ang kaniyang nangabilang sa pinoonpoon ang anak sangagasutda at raan,0.5395404164445813
Cadagiti annac a lallaki ni Pahatmoab ni Elioenai nga anac a lallaki ni Zarahi ket ti caduana duagasut a lallaki,sa mga anak ni pahathmoab si eliehoenai na anak ni zarahias at kasama niyay dalawang daang lalake,sa anak na anak si pahatmoab si elioenai na babae na anak si zarahi at ang kaniyang israel na anak ,0.5712739636568862
Cadagiti annac a lallaki ni Secanias ti anac a lalaki Jahaziel ket ti caduana tallo gasut a lallaki,sa mga anak ni sechanias ang anak ni jahaziel at kasama niyay tatlong daang lalake,sa anak na anak si secanias ang anak na lalake jahaziel at ang kaniyang tatlo tatlong na anak ,0.6172364213513318
Ket cadagiti annac a lallaki ni Adin ni Ebed nga anac a lalaki ni Jonatan ket ti caduana limapulo a lallaki,at sa mga anak ni adin si ebed na anak ni jonathan at kasama niya ay limang pung lalake,at sa anak na anak si adin si ebed na babae na lalake si jonathan at ang kaniyang taon na anak ,0.6438194918656251
Ket cadagiti annac a lallaki ni Elam ni Jesaias nga anac a lalaki ni Atalias ket ti caduana pitopulo a lallaki,at sa mga anak ni elam si isaia na anak ni athalias at kasama niyay pitong pung lalake,at sa anak na anak si elam si jesaias na babae na lalake si atalias at ang kaniyang samaria na anak ,0.5603689498199381
Ket cadagiti annac a lallaki ni Sefatias ni Zebadias nga anac a lalaki ni Micael ket ti caduana walo pulo a lallaki,at sa mga anak ni sephatias si zebadias na anak ni michael at kasama niyay walong pung lalake,at sa anak na anak si sefatias si zebadias na babae na lalake si micael at ang kaniyang araw pulo na anak ,0.5899368897347719
Cadagiti annac a lallaki ni Joab ni Obadias nga anac a lalaki ni Jehiel ket ti caduana duagasut sangapulo ket walo a lallaki,sa mga anak ni joab si obadias na anak ni jehiel at kasama niyay dalawang daan at labing walong lalake,sa anak na anak si joab si obadias na babae na lalake si jehiel at ang kaniyang israel lalake at walong na anak ,0.6273505662317586
Ket cadagiti annac a lallaki ni Solomit ti anac a lalaki Josifias ket ti caduana sangagasut ket innem a pulo a lallaki,at sa mga anak ni solomit ang anak ni josiphias at kasama niyay isang daan at anim na pung lalake,at sa anak na anak si solomit ang anak na lalake josifias at ang kaniyang isaac at daan na apat na anak ,0.6321032781900834
Ket cadagiti annac a lallaki ni Bebai ni Zacarias nga anac a lalaki ni Bebai ket ti caduana duapulo ket walo a lallaki,at sa mga anak ni bebai si zacarias na anak ni bebai at kasama niya ay dalawang put walong lalake,at sa anak na anak si bebai si zacharias na babae na lalake si bebai at ang kaniyang ayon at walong na anak ,0.6372044124690189
Ket cadagiti annac a lallaki ni Azgad ni Johanan nga anac a lalaki ni Catan ket ti caduana sangagasut ket sangapulo a lallaki,at sa mga anak ni azgad si johanan na anak ni catan at kasama niya ay isang daan at sangpung lalake,at sa anak na anak si azgad si johanan na babae na lalake si tatlo at ang kaniyang isaac at sangpung na anak ,0.647503532054288
Ket cadagiti annac a lallaki ni Adonicam isuda a naudi idi ket dagitoy dagiti nagnaganda Elifelet Jeiel ken Semaias ket ti caduada innem a pulo a lallaki,at sa mga anak ni adonicam na siyang mga huli at ang mga ito ang kanilang mga pangalan eliphelet jeiel at semaias at kasama nila ay anim na pung lalake,at sa anak na anak si adonicam ito na kaniyang nang at ito ang ayon eliphelet jeiel sa semaias at ang caduada daan na apat na anak ,0.5764148911112985
Ket cadagiti annac a lallaki ni Bigvai da Utai ken Zabud ket ti caduada pitopulo a lalaki,at sa mga anak ni bigvai si utai at si zabud at kasama nila ay pitong pung lalake,at sa anak na anak si bigvai moises utai sa zabud at ang caduada samaria na lalake,0.5851560621488299
Ket inurnongco ida idiay carayan nga agayus agingga iti Ahava ket idiay nagpacarsocami bayat iti tallo nga aldaw ket kimmitaac cadagiti tattao ken cadagiti papadi ket awan ti nasaracac cadagiti annac a lallaki ni Levi,at pinisan ko sila sa ilog na umaagos patungo sa ahava at dooy nangagpahinga kaming tatlong araw at aking minasdan ang bayan at ang mga saserdote at walang nasumpungan doon sa mga anak ni levi,at inurnongco sila sa carayan na agayus lumusong sa ahava at sa nagpacarsocami at sa tatlo na araw at kimmitaac sa bayan sa sa saserdote at wala ang nasumpungan sa anak na anak si levi,0.5745366801885469
Idin pinaayabac da Eliezer Ariel Semaias ken Elnatan Jarib Elnatan ken Natan Zacarfias ken Mesullam a pangpangoloen a lallaki casta met cada Joiarib ken Elnatan a manursuroda idi,nang magkagayoy ipinasunod ko si eliezer si ariel si semaias at si elnathan at si jarib at si elnathan at si nathan at si zacarias at si mesullam na mga pangulong lalake gayon din si joiarib at si elnathan na mga tagapagturo,hindi pinaayabac moises eliezer ariel semaias sa elnatan jarib elnatan sa nathan zacarfias sa mesullam na naging na anak gayoy din kay joiarib sa elnatan na manursuroda nang,0.4625605840141903
Ket imbaonco ida ken Iddo a pangulo idiay disso a Casipia ket imbagac cadacuada no ania ti saoenda ken Iddo ken cadagiti cacabsatna a Netineos idiay disso a Casipia tapno yegda cadacami dagiti agannong a maipaay iti balay ti Diosmi,at aking sinugo sila kay iddo na pangulo sa dako ng casipia at aking sinaysay sa kanila kung ano ang kanilang nararapat sabihin kay iddo at sa kaniyang mga kapatid na mga nethineo sa dako ng casipia upang silay mangagdala sa atin ng mga tagapangasiwa sa bahay ng ating dios,at sinugo sila sa iddo na anak sa dakong na casipia at isinaysay kanila at anong ang matuwid sa iddo sa sa jacob na netineos sa dakong na casipia upang mula laban ang agannong na kaniyang sa bahay ang dios,0.5356574420138766
Ket mayannurot iti naimbag a panangidalan ti Diosmi cadacami inyegda cadacami ti maysa a lalaki a nasaririt cadagiti annac a lallaki ni Mahali nga anac a lalaki ni Levi nga anac ni Israel ken ni Serabias agraman cadagiti annacna a lallaki ken cadagiti cacabsatna a lallaki sangapuloda ket walo,at ayon sa mabuting kamay ng ating dios na sumasa atin ay nagdala sila sa atin ng isang lalake na matalino sa mga anak ni mahali na anak ni levi na anak ni israel at si serebias pati ng kaniyang mga anak na lalake at mga kapatid labing walo,at ayon sa mabuti na panangidalan ang dios laban inyegda malayo ang isa na lalaking na lahat sa anak na anak si angkan na babae na lalaking si levi na babae si israel sa si serabias at sa kaniyang na anak sa sa jacob na anak jacob at walong,0.6291701665287485
Ken Hasabias ken caduana ni Jesaias cadagiti annac a lallaki ni Merari dagiti cacabsatna a lallaki ken dagiti annacda a lallaki duapuloda,at si hasabias at kasama niyay si isaia sa mga anak ni merari ang kaniyang mga kapatid at kaniyang mga anak na lalake dalawang pu,sa hasabias sa kasama si jesaias sa anak na anak si merari ang jacob na anak sa ang kanilang na anak bayan,0.5025057574132684
Ken cadagiti Netineos a nangtedan ni David ken dagiti pangoloen ti annong dagiti Levitas duagasut ket duapulo a Netineos isuda amin nainagananda idi,at sa mga nethineo na ibinigay ni david at ng mga pangulo sa paglilingkod sa mga levita dalawang daan at dalawang pung nethineo silang lahat ay nasasaysay ayon sa pangalan,sa sa netineos na nangtedan si david sa ang sinabi ang annong ang levita israel at dalawangpung na netineos kanilang lahat nainagananda nang,0.4481147721400385
Ket inwarragawagco idiay ti panagayunar idiay carayan Ahava tapno ipacumbabami dagiti bagbagimi iti sango ti Diosmi tapno sapulenmi kencuana ti maysa a nalinteg a dalan a maipaay cadacami ken cadagiti babassitmi ken cadagiti amin a cucuami,nang magkagayoy nagtanyag ako ng ayuno doon sa ilog ng ahava upang tayoy magpakababa sa harap ng ating dios upang humanap sa kaniya ng matuwid na daan sa ganang atin at sa ating mga bata at sa lahat ng ating pagaari,at inwarragawagco sa ang panagayunar sa carayan ahava upang ipacumbabami ang bagbagimi sa harap ang dios upang sapulenmi kaniya ang isa na kanilang na ahas na kaniyang laban sa sa bayan sa sa lahat na amin,0.4992731394345703
Ta nagbainac a dimmawat iti ari ti maysa a buyot ti soldado ken agcacabayo a tumulong cadacami a maibusor iti cabusor iti dalan agsipud ta sinaomi iti ari a kinunami Ti ima ti Diosmi adda cadagiti amin a mangsapul kencuana a maipaay iti imbag ngem ti pannacabalinna ken ti pungtotna maibusor cadagiti isuamin a mangidian kencuana,sapagkat akoy nahiyang humingi sa hari ng pulutong ng mga sundalo at ng mga mangangabayo upang tulungan tayo laban sa mga kaaway sa daan sapagkat aming sinalita sa hari na sinasabi ang kamay ng ating dios ay sumasa kanilang lahat na humahanap sa kaniya sa ikabubuti ngunit ang kaniyang kapangyarihan at ang pagiinit ay laban sa kanilang lahat na nagpapabaya sa kaniya ,at nagbainac na tinapay sa hari ang isa na hukbo ang soldado sa agcacabayo na matatanda laban na israel sa kapangyarihan sa ahas at at sinaomi sa hari na kinunami ang kamay ang dios nagkaroon sa lahat na siya kaniya na kaniyang sa kaawaan ngunit ang kaniyang sa ang galit maibusor sa isuamin na mangidian kaniya ,0.5618798387548698
Gapuna a nagayunarcami ken sinapulmi ti Diosmi gapu itoy ket isu ti nagdawatanmi,sa gayoy nangagayuno tayo at nagsidalangin sa ating dios dahil dito at dininig niya tayo ,kaya na nagayunarcami sa sinapulmi ang dios dahil araw at kaniyang ang nagdawatanmi,0.4093571680414493
Idin inlasinco ti sangapulo ket dua cadagiti pangoloen dagiti papadi da Serebias Hasabias ken caduada ti sangapulo a cacabsatda a lallaki,nang magkagayoy inihiwalay ko ang labing dalawa sa mga puno ng mga saserdote sa makatuwid bagay si serebias si hasabias at sangpu sa kanilang mga kapatid na kasama nila,hindi palibhasay ang lalake at walong sa sinabi ang saserdote moises serebias hasabias sa caduada ang lalake na cacabsatda na anak,0.3786893317855123
Ket tinembengco nga agpaay cadacuada ti pirac ken ti balitoc ken dagiti alalicamen a ti met laeng daton a maipaay iti balay ti Diosmi isu nga indaton ti ari ken dagiti consejerona ken dagiti principena ken amin nga Israel nga adda idiay a sisasango,at tinimbang sa kanila ang pilak at ang ginto at ang mga sisidlan sa makatuwid bagay ang handog sa bahay ng ating dios na pinaghandugan ng hari at ng kaniyang mga kasangguni at ng kaniyang mga prinsipe at ng buong israel na nakaharap doon,at tinembengco na tawag kanila ang pilak sa ang ginto sa ang alalicamen na ang kaniyang at handog na kaniyang sa bahay ang dios kaniyang na itinalaga ang hari sa ang consejerona sa ang principena sa lahat na buong na nagkaroon sa na pagsala,0.596580487866776
Tinimbengco a naipaiggem cadacuada ti innem a gasut ket limapulo a talento a pirac ken alalicamen a pirac sangagasut a talento iti balitoc sangagasut a talento,akin ngang tinimbang sa kanilang kamay ay anim na raan at limang pung talentong pilak at mga pilak na sisidlan ay isang daang talento sa ginto ay isang daang talento ,tinimbengco na naipaiggem kanila ang anim na siyam at raan na taganas na pilak sa alalicamen na pilak isaac na taganas sa ginto isaac na taganas ,0.44173911282902156
Ken duapulo a malucong a balitoc iti sangaribu a daric ken dua nga alicamen a gambang a nasudi a nasileng a napategda a cas la balitoc,at dalawang pung mangkok na ginto na may isang libong dariko at dalawang sisidlan na pinong makinang na tanso na halagang gaya ng ginto ,sa ayon na mangkok na ginto sa libo na daric sa dalawa na kapuwa na tanso na nasudi na nasileng na napategda na at kanilang balitoc,0.4981294193017997
Ket kinunac cadacuada Nasantoancayo ken Jehova ken nasantoan dagiti alalicamen ket ti pirac ken balitoc isuda ti maysa a daton ti sibubulos a nakem ken Jehova a Dios dagiti ammayo,at sinabi ko sa kanila kayoy banal sa panginoon at ang mga sisidlan ay natatalaga at ang pilak at ang ginto ay kusang handog sa panginoon na dios ng inyong mga magulang,at sinabi kanila utos sa panginoon sa gumawa ang alalicamen at ang pilak sa ginto ito ang isa na handog ang handog na nakem sa panginoon na dios ang inyong,0.6422333509349104
Agsalucagcayo ken salimetmetanyo ida agingga iti timbengenyo ida iti sangoanan dagiti pangoloen dagiti papadi ken dagiti Levitas ken dagiti pangoloen dagiti balbalay dagiti amma ti Israel idiay Jerusalem cadagiti sagumbi ti balay ni Jehova,magsipagbantay kayo at ingatan ninyo hanggang sa inyong matimbang sa harap ng mga puno ng mga saserdote at ng mga levita at ng mga prinsipe ng mga sangbahayan ng mga magulang ng israel sa jerusalem sa mga silid ng bahay ng panginoon,agsalucagcayo sa salimetmetanyo sila lumusong sa timbengenyo sila sa panginoon ang sinabi ang saserdote sa ang levita sa ang sinabi ang balbalay ang sangbahayan ang israel sa nangyari sa silid ang prinsipe si panginoon ,0.5100140917921211
Iti casta dagiti papadi ken dagiti Levitas inawatda ti timbeng ti pirac ken ti balitoc ken dagiti alalicamen tapno iyegda idiay Jerusalem iti balay ti Diosmi,sa gayoy tinanggap ng mga saserdote at ng mga levita ang timbang ng pilak at ginto at ng mga sisidlan upang dalhin sa jerusalem sa bahay ng ating dios,sa gayoy ang saserdote sa ang levita inawatda ang nga ang pilak sa ang ginto sa ang alalicamen upang iyegda sa nangyari sa bahay ang dios,0.5652489845635275
Idin pimmanawcami idiay Carayan Ahava iti maicasangapulo ket dua nga aldaw ti umuna a bulan tapno mapancami idiay Jerusalem ket ti ima ti Diosmi adda idi cadacami ket insalacannacami iti ima ti cabusor ken ti agsaneb iti dalan,nang magkagayoy nagsiyaon tayo mula sa ilog ng ahava nang ikalabing dalawang araw ng unang buwan upang pumaroon sa jerusalem at ang kamay ng ating dios ay sumaatin at iniligtas niya tayo sa kamay ng kaaway at sa bumabakay sa daan,hindi pimmanawcami sa carayan ahava sa ikalabing at dalawa na araw ang una na buwan upang mapancami sa jerusalem at ang kamay ang dios nagkaroon nang malayo at insalacannacami sa kamay ang kapangyarihan sa ang bakay sa ahas,0.6318510940250059
Ket dimtengcami iti Jerusalem ket nagnaedcami idiay iti tallo nga aldaw,at tayo ay nagsidating sa jerusalem at nagsitahan doon na tatlong araw,at dimtengcami sa jerusalem at nagnaedcami sa sa tatlo na araw,0.5012728916142521
Ket iti maicapat nga aldaw ti pirac ken ti balitoc ken dagiti alalicamen natimbengda idiay balay ti Diosmi iti aywan ni Meremot nga anac a lalaki ni Urias a padi ket caduana idi ni Eleazar nga anac a lalaki ni Finees ket caduada da Jozabad nga anac a lalaki ni Jesua ken Noadias nga anac a lalaki ni Binnui a Levita—,at nang ikaapat na araw ang pilak at ang ginto at ang mga sisidlan ay natimbang sa bahay ng ating dios sa kamay ni meremoth na anak ni urias na saserdote at kasama niya si eleazar na anak ni phinees at kasama nila si jozabad na anak ni jesua at si noadias na anak ni binnui na mga levita,at sa ikaapat na araw ang pilak sa ang ginto sa ang alalicamen natimbengda sa iyong ang dios sa aywan si meremot na babae na lalake si uria na saserdote at caduana nang si eleazar na babae na lalake si phinees at caduada moises jozabad na babae na lalake si jesua sa noadias na babae na lalake si binnui na levita,0.6277909308692964
Isuda amin binilangda ken tinimbengda ket amin ti timbeng naisurat idi a tiempo,ang kabuoan sa pamamagitan ng bilang at ng timbang at ang buong timbang ay nasulat nang panahong yaon,silay lahat binilangda sa tinimbengda at lahat ang nga nasusulat nang na yaon,0.36544693151597224
Ket dagiti annac ti pannacacayaw a rimmuar a naggapu ti pannacaibelleng indatagda dagiti datdaton a mapuuran iti Dios ti Israel sangapulo ket dua a vaca a lallaki gapu iti amin nga Israel siam a pulo ket innem a carnero pitopulo ket pito a cordero sangapulo ket dua a calding a lallaki a maipaay iti daton ti basol amin daytoy daton a mapuuran ken Jehova,ang mga anak sa pagkabihag na nagsipanggaling sa pagkatapon ay nangaghandog ng mga handog na susunugin sa dios ng israel labing dalawang toro sa ganang buong israel siyam na put anim na lalaking tupa pitong put pitong kordero labing dalawang kambing na lalake na pinakahandog dahil sa kasalanan lahat ng itoy handog na susunugin sa panginoon,at ang anak ang assur na kaniyang na kaniyang ang pannacaibelleng namatay ang datdaton na handog sa dios ang israel lalake at walong na baka na anak dahil sa lahat na buong sara na apat at daan na tupa samaria at daan na taon lalake at walong na gatas na anak na kaniyang sa handog ang kasalanan lahat mo handog na handog sa panginoon,0.5624199767604264
Ket inyawatda dagiti incumit ti ari cadagiti gobernador ti ari ken cadagiti gobernador iti ballasiw ti Carayan ket intanocda dagiti tattao ken ti balay ti Dios,at kanilang ibinigay ang mga bilin ng hari sa mga satrapa ng hari at sa mga tagapamahala sa dako roon ng ilog at kanilang pinasulong ang bayan at ang bahay ng dios,at ibinigay ang panginoon ang humatol sa ahicam ang humatol sa sa ahicam sa dako ang ilog at intanocda ang bayan sa ang bahay ang dios,0.4962455117282875
Idi a dagitoy a banbanag naaramidda dagiti pangpangoloen immadanida caniac a kinunada Dagiti tattao ti Israel ken dagiti papadi ken dagiti Levitas dida insina dagiti bagbagida cadagiti tattao dagiti dagdaga nga agararamidda a mayalubog cadagiti kinarimonda dagiti met laeng Cananeos dagiti Heteos dagiti Ferezeos dagiti Jebuseos dagiti Ammonitas dagiti Moabitas dagiti Egipcios ken dagiti Amorreos,nang magawa nga ang mga bagay na ito ang mga prinsipe ay nagsilapit sa akin na nangagsasabi ang bayan ng israel at ang mga saserdote at ang mga levita ay hindi nagsihiwalay sa mga bayan ng mga lupain na nagsisigawa ng ayon sa kanilang mga karumaldumal sa makatuwid bagay ang mga cananeo ang mga hetheo ang mga pherezeo ang mga jebuseo ang mga ammonita ang mga moabita ang mga taga egipto at ang mga amorrheo,nang na ito na bagay naaramidda ang naging immadanida nagsalita na naboth ang bayan ang israel sa ang saserdote sa ang levita sila insina ang bagbagida sa bayan ang dagdaga na agararamidda na kanilang sa ayon ang kaniyang at cananeos ang cananeo ang ferezeos ang jebuseo ang ammonitas ang moabita ang egipcio sa ang amorrheo,0.5290590347978205
Ta nagalada cadagiti annacda a babbai a maipaay cadacuada met laeng ken cadagiti annacda a lallaki iti casta a ti nasantoan a bini nailaoc cadacuada met laeng cadagiti tattao dagiti dagdaga ti ima dagiti pangoloen ken dagiti agturay isu idi ti nangnangrona itoy a panaglabsing,sapagkat kinuha nila ang kanilang mga anak na babae sa ganang kanilang sarili at sa kanilang mga anak na lalake na anopat ang banal na binhi ay nahalo nga sa bayan ng mga lupain oo ang kamay ng mga prinsipe at ng mga pinuno ay naging puno sa pagsalangsang na ito,at tumanggap sa kanilang na babae na kaniyang kanila kaniyang at sa sa kanilang na anak sa gayoy na ang banal na bini nailaoc kanila kaniyang at sa bayan ang dagdaga ang nanaig ang sinabi sa ang lupain kaniyang nang ang nangnangrona magkaasawa na pagsuway,0.578951689281303
Ket idi a nangngegco daytoy pinigisco ti pagananayco ken ti lambonco ket pinarutco ti buoc ti oloc ken ti imingco ket nagtugawak nga agmalmalanga,at nang mabalitaan ko ang bagay na ito aking hinapak ang aking suot at ang aking balabal at binaltak ko ang buhok ng aking ulo at ng aking baba at akoy naupong natitigilan,at nang na nangngegco mo pinigisco ang pagananayco sa ang lambonco at pinarutco ang aking ang ulo sa ang imingco at nagtugawak na agmalmalanga,0.37721307387566955
Idin timmipon caniac ti tunggal maysa a nagkintayeg cadagiti sasao ti Dios ti Israel a gapu iti panaglabsing dagidiay a naggapu iti pannacacayaw ket nagtugawak nga agmalmalanga agingga iti daton iti rumabii,nang magkagayoy nagpipisan sa akin ang lahat na nanginginig sa mga salita ng dios ng israel dahil sa pagsalangsang nila na sa pagkabihag at akoy naupong natitigilan hanggang sa pagaalay sa hapon,hindi timmipon nagsalita ang bawat isa na nagkintayeg sa salitang ang dios ang israel na dahil sa pagsuway makatuwid na kaniyang sa assur at nagtugawak na agmalmalanga lumusong sa handog sa hapon,0.5539255397163796
