INPUT,REFERENCE,MACHINE_TRANSLATION,BLEU_SCORE,BREV_PEN
Sapagkat ang buong lupaing iyong natatanaw ay ibibigay ko sa iyo at sa iyong binhi magpakaylan man,ta amin ti daga a makitam itedconto kenca ken iti putotmo iti agnanayon,sapagkat ti amin lupaing iyong agpaay a itedconto ko iti kenca ket iti iyong agnanayon magpakaylan man,0.4578840530685106,[]
At gagawin kong parang alabok ng lupa ang iyong binhi na ano pat kung mabibilang ng sinoman ang alabok ng lupa ay mabibilang nga rin ang iyong binhi,ket pagbalinecto ti putotmo cas iti tapuc ti daga a no adda macabilang iti tapuc ti daga casta met ti putotmo mabilangto,ket paglangalangecto isu parang tapoc ti daga ti iyong agnanayon a nacatayanna pat kung mabibilang ti tao ti tapoc ti daga a mabibilang moabitas rin ti iyong agnanayon ,0.4087916837979368,[]
Magtindig ka lakarin mo ang lupain ang hinabahaba at niluwangluwang niyan sapagkat ibibigay ko sa iyo,tumacderca pagnaem ti daga iti pagatidduganna ken iti pagacabaanna ta itdecto kenca,pucawennanto jehova pagnaenda annac ti daga ti pagacabaanna ket niluwangluwang niyan sapagkat ibibigay ko iti kenca,0.4273515791955709,[]
At binuhat ni Abram ang kaniyang tolda at yumaon at tumahan sa mga punong encina ni Mamre na nasa Hebron at siyay nagtayo roon ng dambana sa Panginoon,ket ni abram inyalisna ti sapawna ket napan nagnaed iti abay ti caroblean ni mamre nga adda sadiay hebron ket namangon idiay ti maysa nga altar nga agpaay ken jehova,ket innalada ni abram ti isu tolda ket yumaon ket nagtaeng iti dagiti punong adda ni mamre a iti hebron ket isu namangon roon ti altar iti jehova,0.5031381649343956,[]
At nangyari sa mga kaarawan ni Amraphel hari sa Sinar ni Ariok hari sa Elasar ni Chedorlaomer hari sa Elam at ni Tidal na hari ng mga Goiim,ket naaramid a cadagiti alaldaw ni amrafel nga ari ti sinar ni arioc nga ari ti elasar ni codorlaomer nga ari ti elam ken ni tadal nga ari dagiti goiim,ket naaramid iti dagiti aldaw ni amrafel hari iti ari ni ariok hari iti elasar ni codor hari iti codor ket ni ari a babaonen ti dagiti tadal,0.6214540711729162,[]
Na ang mga ito ay nakipagbaka laban kay Bera hari sa Sodoma at laban kay Birsha hari sa Gomorra kay Shinab hari sa Adma at kay Shemeber hari sa Zeboim at sa hari sa Bela na si Zoar,a namuangayda iti gubat a maibusor ken bera nga ari ti sodoma ken birsa nga ari ti gomorra ken ni sinab nga ari ti adma ken semeber nga ari ti seboim ken ti ari ti bela nga isu zoar,a ti dagiti daytoy a maibusor laban kay bera hari iti sodoma ket laban kay birsha hari iti gomorra kay shinab hari iti adma ket kay shemeber hari iti seboim ket iti ari iti bela a ni anac,0.5661223441047158,[]
Lahat ng itoy nagkatipon sa libis ng Siddim na siyang Dagat na Alat,amin dagitoy nagtitiponda iti lobong ti siddim nga isu ti taaw ti asin,lahat ti david nagkatipon iti lobong ti siddim a isu taaw a baybay,0.600139037981707,[]
Labingdalawang taong nagsipaglingkod kay Chedorlaomer at sa ikalabingtatlong taon ay nagsipaghimagsik,cadagiti sangapulo ket dua a tawen nagservida ken codorlaomer ket iti maicasangapulo ket tallo a tawen immalsada,labingdalawang maysa nagsipaglingkod kay chedorlaomer ket iti ikalabingtatlong tawen a nagsipaghimagsik,0.3539254248593412,[]
At sa ikalabingapat na taon ay dumating si Chedorlaomer at ang mga haring kasama niya at sinaktan ang mga Refaim sa AshterothCarnaim at ang mga Zuzita sa Ham at ang mga Emita sa Shaveciriataim,ket iti maicasangapulo ket uppat a tawen immay ni codorlaomer ken dagiti arari a cadduana ket rinanggasanda dagiti rafaim idiay astarotcarnaim ken dagiti zuzim idiay ham ken dagiti emin idiay savecariataim,ket iti maicasangapulo a tawen a dumating ni codor ket ti dagiti haring adda kencuana ket kinabilna ti dagiti rafaim iti ashterothcarnaim ket ti dagiti zuzim iti ham ket ti dagiti emin iti shaveciriataim,0.6624684835940069,[]
At ang mga Horeo sa kanilang kabundukan ng Seir hanggang Elparan na nasa tabi ng ilang,ken dagiti horeos idiay bantayda a seir agingga iti faran nga adda iti abay ti letang,ket ti dagiti pangolo iti isu kabundukan ti seir awan elparan a iti tabi ti didigra,0.4005734300651494,[]
At silay nangagbalik at nagsiparoon sa Enmispat na siyang Cades at kanilang sinaktan ang buong lupain ng mga Amalecita at pati ng mga Amorrheo na nagsisitahan sa Hazezontamar,ket nagsublida ket dimmanonda idiay emmispat nga isu ti cades ket dinadaelda amin ti daga dagiti amelecitas ken casta met dagiti amorreo nga agnaed idi idiay hasasontamar,ket silay nangagbalik ket immayda iti enmispat a isu cades ket isu kinabilna ti amin bilang ti dagiti annac ket agraman ti dagiti amorreo a galaad iti hazezontamar,0.5268214952690184,[]
At nagsilabas ang hari sa Sodoma at ang hari sa Gomorra at ang hari sa Adma at ang hari sa Zeboim at ang hari sa Bela na dili ibat si Zoar at silay humanay ng pakikipagbaka laban sa kanila sa libis ng Siddim,ket rimmuar ti ari ti sodoma ken ti ari ti gomorra ken ti ari ti adma ken ti ari ti seboim ken ti ari ti bela nga isu ti zoar ket inornosda ti bacal a bumusor cadacuada idiay lobong ti siddim,ket agturturayda ti ari iti sodoma ket ti ari iti gomorra ket ti ari iti adma ket ti ari iti seboim ket ti ari iti bela a dili abraham ni anac ket silay humanay ti gubat laban iti cadacuada iti lobong ti isuda,0.5949154167607221,[]
Laban kay Chedorlaomer hari sa Elam at kay Tidal na hari ng mga Goiim at kay Amraphel hari sa Shinar at kay Arioch hari sa Elasar apat na hari laban sa lima,maibusorda cada codorlaomer nga ari ti elam ken tidal nga ari ti goiim ken amrafel nga ari ti sinar ken arioc nga ari ti elasar uppat nga arari a maibusor cadagiti lima,laban kay chedorlaomer hari iti codor ket kay tidal a babaonen ti dagiti tadal ket kay amraphel hari iti sinar ket kay arioch hari iti elasar uppat a babaonen laban iti maibusor,0.5143102076126063,[]
At ang libis ng Siddim ay puno ng hukay ng betun at nagsitakas ang mga hari sa Sodoma at sa Gomorra at nangahulog doon at ang natira ay nagsitakas sa kabundukan,ket ti lobong ti siddim napno cadagiti palpalabug a nagalagalaan ket nagtalaw ti ari ti sodoma ken ti ari ti gomorra ket natnagda idiay ket dagiti natda nagcamangda iti bantay,ket ti lobong ti isuda a napno ti hukay ti pitac ket nagtalawda ti dagiti ari iti sodoma ket iti gomorra ket nangahulog sadiay ket ti babai a nagtalawda iti bantay,0.6519634812131051,[]
At kanilang sinamsam ang lahat ng pagaari ng Sodoma at Gomorra at ang lahat nilang pagkain at nagsiyaon,ket innalada amin ti cucua ti sodoma ken gomorra ken amin a taraonda ket napandan,ket isu sinamsam ti amin ti pagaari ti sodoma ket gomorra ket ti amin nilang canen ket napanda,0.5651450850529729,[]
At dinala nila si Lot na anak ng kapatid ni Abram na nananahan sa Sodoma at ang kaniyang mga pagaari at silay nagsiyaon,ket innalada met ni lot anac a lalaki ti cabsat ni abram nga isu a nagnaed idiay sodoma ken ti cucuana ket pimmanawdan,ket dinala kinunada ni lot a maysa ti cabsatco ni abram a agrunawda iti sodoma ket ti isu dagiti cacabsat ket silay napanda,0.559284290726489,[]
Si Lot ay iniligtas ni Abram,ni abram ispalenna ni lot,ni lot a lot ni abram,0.5336018495840837,[]
At dumating ang isang nakatanan at ibinalita kay Abram na Hebreo na tumatahan nga sa mga puno ng encina ni Mamre na Amorrheo kapatid ni Eschol at kapatid ni Aner at ang mga ito ay kakampi ni Abram,ket immay ti maysa a nacatalaw ket inyammona ken abram nga hebreo daytoy nagnaed iti abay ti caroblean ni mamre nga amorreo cabsat a lalaki ni escol ken cabsat a lalaki ni aner ket dagitoy addada idi a sicacanapon ken abram ,ket immay ti maysa nakatanan ket ibinalita kay hebreo a hebreo a tumatahan nga iti dagiti napno ti lugo ni mamre a amorrheo manipud ni mamre ket manipud ni escol ket ti dagiti daytoy a kakampi ni abram,0.5153414264327678,[]
At pagkarinig ni Abram na nabihag ang kaniyang kapatid ay ipinagsama ang kaniyang mga subok na lalake na mga ipinanganak sa kaniyang bahay na tatlong daan at labing walo at kanilang hinabol sila hanggang sa Dan,ket idi nga nangngeg ni abram a ti cabsatna a lalaki nacayawan inturongna dagiti lallakina a nasursuroan a nayanac iti balayna tallogasut sangapulo ket walo ket nagcamat agingga iti dan,ket dinengngeg ni abram a abram ti isu manipud a lalaki ti isu dagiti subok a lalake a dagiti cabsatna iti isu balay a tatlong pito ket labing dan ket isu camatenna ida awan iti dan ,0.5445420263807096,[]
At silay nangagpangkatpangkat sa kinagabihan laban sa kaaway siya at ang kaniyang mga alipin at kanilang sinaktan sila at hinabol nila sila hanggang sa Hobah na nasa kaliwa ng Damasco,ket biningaybingayna ti buyotna a bumusor cadacuada iti rabii isu ken dagiti adadipenna ket kinabilna ida ket kinamatna ida agingga iti hobah nga adda iti macatigid ti damasco,ket silay nangagpangkatpangkat iti rabii laban iti ida isu ket ti isu dagiti david ket isu kinabilna ida ket hinabol kinunada ida awan iti hobah a iti kaliwa ti naggapu,0.538099037595707,[]
At iniuwi niya ang lahat ng pagaari at iniuwi rin niya si Lot na kaniyang kapatid at ang kaniyang mga pagaari at gayon din ang mga babae at ang bayan,ket pinagsublina amin dagiti cucua ken casta met a pinasublina ni cabsatna a lot ket ti cucuana ken casta met dagiti babbai ken dagiti umili,ket iniuwi kencuana ti amin ti cacabsat ket iniuwi rin kencuana ni lot a isu cabsatco ket ti isu dagiti cacabsat ket gayon din ti dagiti babai ket ti tattao,0.48521161505502924,[]
At nilabas na sinalubong siya ng hari sa Sodoma pagkatapos na siyay magbalik na mula sa pagpatay kay Chedorlaomer at sa mga haring kasama niya sa libis ng Shave na siyang libis ng hari,ket ti ari ti sodoma napan simmabet kencuana idi nagsubli iti panangcabilna ken codorlaomer ken cadagiti arari a kinadduana iti lobong ti save nga isu a lobong ti ari ,ket nilabas a angel isu ti ari iti sodoma iti a isu magbalik a maysa iti panagpapatay kay chedorlaomer ket iti dagiti haring adda kencuana iti lobong ti shave a isu lobong ti ari ,0.5991496125103061,[]
Pinagpala ni Melquisedec si Abram,ni melquisedec bendicionanna ni abram,bendicionan ni bendicionanna ni abram,0.6686263637020937,[]
At si Melquisedec na hari sa Salem ay naglabas ng tinapay at alak at siyay saserdote ng Kataastaasang Dios,ket ni melquisedec nga ari ti salem nangiruar ti tinapay ken arac ket isu idi ti padi ti dios a cangatoan unay,ket ni bendicionanna a babaonen iti salem a nangala ti tinapay ket alak ket isu saserdote ti kataastaasang dios,0.48589854521575304,[]
At binasbasan niya siya na sinabi Pagpalain si Abram ng Kataastaasang Dios na mayari ng langit at ng lupa,ket binendicionanna ket kinunana bendito coma ni abram iti dios a cangatoan unay agtagicua cadagiti langit ken daga,ket binendicionanna kencuana isu a sinabi abram ni abram ti kataastaasang dios a agtagicua ti langit ket ti daga,0.639391304822834,[]
At purihin ang Kataastaasang Dios na nagbigay ng iyong mga kaaway sa iyong kamay,ket bendito coma ti dios a cangatoan a nangyawat cadagiti cabusormo ita imam,ket benditoenyo ti kataastaasang dios a nagrucbab ti iyong dagiti ida iti iyong ima,0.43966260985523975,[]
At binigyan siya ni Abram ng ikasangpung bahagi ng buong samsam,ket ni abram intedna kencuana ti apagcapullo iti isuamin,ket intedna isu ni abram ti nayon bagi ti buong sinamsam,0.48968996286637556,[]
At sinabi ng hari sa Sodoma kay Abram Ibigay mo sa akin ang mga tao at kunin mo sa ganang iyo ang mga pagaari,ket ti ari ti sodoma kinunana ken abram yawatmo caniac dagiti tattao ket alaem dagiti cucua a maipaay kenca,ket kinunana ti ari iti sodoma kay abram itedmo annac iti caniac ti dagiti tao ket alaem annac iti awan kenca ti dagiti cacabsat,0.6146499908370668,[]
At sinabi ni Abram sa hari sa Sodoma Itinaas ko ang aking kamay sa Panginoong Dios na Kataastaasan na may ari ng langit at ng lupa,ket ni abram kinunana iti ari ti sodoma inngatoc ti imac ken jehova a dios a cangatoan unay a makincucua iti langit ken iti daga,ket kinunana ni abram iti ari iti sodoma itinaas ko ti isu petpetan iti panginoong dios a cangatoan a maysa ari ti langit ket ti daga,0.6719185428452098,[]
Isinumpa kong hindi ako kukuha maging isang sinulid o maging isang panali ng pangyapak o ng anomang nauukol sa iyo baka iyong sabihin Pinayaman ko si Abram,nga awanto ti alaec a maysa a labag wenno maysa a cordon ti zapatos wenno uray ania a cucuam di la ket ta cunaem siac pinabacnangco ni abram,makigubatto isu saan siac kukuha maging maysa sagut wenno maging maysa panali ti madaras wenno ti maicatlo inggana iti kenca baka iyong ibagam pinayaman ko ni abram,0.3927023704984616,[]
Liban na lamang ang kinain ng mga binata at ang bahagi ng mga lalaking kinasama ko si Aner si Eschol at si Mamre ay pakunin mo ng kanilang bahagi,malacsid laeng ti kinnan dagiti bumbumaro ken ti bingay dagiti lallaki a nakicuyog caniac nga da aner escol ken mamre bayam nga alaenda ti apagda,liban a amin ti kinain ti dagiti baro ket ti bagi ti dagiti lalaking da ko ni escol ni mamre ket ni mamre a apagda annac ti isu bagi ,0.501815041469569,[]
Ang pangako ng Dios kay Abram,ti icari ni jehova ken abram,ti tulag ti dios kay abram,0.265632489182601,[]
Pagkatapos ng mga bagay na ito ay dumating ang salita ng Panginoon kay Abram sa pangitain na nagsasabi Huwag kang matakot Abram ako ang iyong kalasag at ang iyong ganting pala na lubhang dakila,calpasan dagitoy a banbanag immay ti sao ni jehova ken abram iti maysa a parparmata a kinunana dica agbuteng abram siac ti calasagmo ken ti gungonam a nawadwad unay,iti ti dagiti banag a daytoy a dumating ti sao ti jehova kay abram iti pangitain a innacto huwag kang amana abram siac ti iyong calasag ket ti iyong ganting malocong a lubhang lalaki,0.48007013543178245,[]
At sinabi ni Abram Oh Panginoong Dios anong ibibigay mo sa akin kung akoy nabubuhay na walang anak at ang magaari ng aking bahay ay itong taga Damascong si Eliezer,ket ni abram kinunana o apo jehova ania ti itdemto caniac idinto a siac aglabasac nga awan anacco ket ti agtagicuanto iti balayco isu ni eliezer a taga damasco,ket kinunana ni abram oh panginoong dios anong yawatmonto annac iti caniac matungpalto siac nabubuhay a maysa israel ket ti agtagicuanto ti isu balay a itong agpucawdanto damascong ni eliezer,0.5410589597279507,[]
At sinabi ni Abram Narito hindi mo ako binigyan ng anak at naritot isang ipinanganak sa aking bahay ang siyang tagapagmana ko,ket ni abram kinunana kitaem saannac nga iniccan iti putot ket adtoy a ti maysa a nayanac iti balayco isu ti agtawid caniac,ket kinunana ni abram narito saan annac siac intedna ti israel ket naritot maysa nayanac iti isu balay ti isu agtawid ko,0.6515381967221857,[]
At narito ang salita ng Panginoon ay dumating sa kaniya na nagsabi Hindi ang taong ito ang magiging tagapagmana mo kundi lalabas sa iyong sariling katawan ang magiging tagapagmana mo,ket adtoy ti sao ni jehova immay kencuana a cunana daytoy a lalaki saanto nga agtawid kenca no di ket ti agtaudto iti unegmo isu ti agtawidto kenca ,ket adtoy ti sao ti jehova a immay iti kaniya a kinunana saan ti maysa daytoy ti magiging tagapagmana annac kundi rumuarto iti iyong sariling cumbetto ti magiging tagapagmana annac ,0.42640710502045853,[]
At siyay inilabas at sinabi Tumingala ka ngayon sa langit at iyong bilangin ang mga bituin kung mabibilang mo at sa kaniyay sinabi Magiging ganiyan ang iyong binhi,ket impanna iti ruar ket kinunana kitaem ita ti langit ket bilangem dagiti bitbitwen no mabalinmo a bilangen ket kinunana kencuana castanto dagiti putotmo,ket isu inilabas ket sinabi tumingala jehova ita iti langit ket iyong alaenyo ti dagiti langit kung mabibilang annac ket iti kencuana sinabi magiging ganiyan ti iyong agnanayon,0.44018075870931916,[]
At sumampalataya siya sa Panginoon at itoy ibinilang na katuwiran sa kaniya,ket pinatina ni jehova ket daytoy imbilangna kencuana a kinalinteg,ket pinatina isu iti jehova ket itoy ibinilang a cadatayo iti kencuana,0.6047901233380463,[]
At sinabi sa kaniya Ako ang Panginoon na nagpaalis sa iyo sa Ur ng mga Caldeo upang ibigay sa iyo ang lupaing ito na manahin mo,ket kinunana kencuana siac ni jehova a nangala kenca idiay ur dagiti caldeos tapno itedco kenca daytoy a daga a tawidem,ket kinunana iti kencuana siac ti jehova a nagpaalis iti kenca iti caldeos ti dagiti ari tapno itedmo iti kenca ti lupaing daytoy a manahin annac,0.6068189455703795,[]
At sinabi niya Oh Panginoong Dios paanong pagkakilala ko na aking mamanahin,ket isu kinunana o apo jehova ania ti pacaammoacto nga agtawidacto iti dayta,ket kinunana kencuana oh panginoong dios paanong pacaammoacto ima a isu dayta,0.5142474752850235,[]
At sinabi sa kaniya Magdala ka rito sa akin ng isang dumalagang bakang tatlong taon ang gulang at ng isang babaing kambing na tatlong taon ang gulang at ng isang lalaking tupang tatlong taon ang gulang at ng isang inakay na batobato at ng isang inakay na kalapati,ket kinunana kencuana yalaannac iti bumalasang a vaca nga agtawen iti tallo ken maysa a calding a babai nga agtawen iti tallo ken maysa a carnero a lalaki nga agtawen iti tallo maysa met a pagaw ken maysa nga urbon a calapati,ket kinunana iti kencuana mangitugotca jehova rito iti caniac ti maysa dumalagang vacvaca lablabba tawen ti gulang ket ti maysa babaing kambing a tatlong tawen ti gulang ket ti maysa lalaking maysa lablabba tawen ti gulang ket ti maysa urbonna a batobato ket ti maysa urbonna a kalapati,0.46297915400811057,[]
At dinala niya ang lahat ng ito sa kaniya at pinaghati niya sa gitna at kaniyang pinapagtapattapat ang kalakalahati datapuwat hindi hinati ang mga ibon,ket isu innalana amin dagitoy ket pinisina ida ket incabilna ti tunggal guddua iti sango ti cagudduana ngem dagiti tumatayab saanna ida a pinisi,ket inyegna kencuana ti amin ti daytoy iti kencuana ket guddua kencuana iti tengngam ket isu pinapagtapattapat ti tumatayab datapuwat hindi hinati ti dagiti tumatayab ,0.47618656348678046,[]
At binababa ng mga ibong mangdadagit ang mga bangkay at binubugaw ni Abram,ket bimmaba dagiti tumatayab iti rabaw dagiti bangcay ket ni abram binugawna ida,ket binababa ti dagiti ibong mangdadagit ti dagiti bagida ket binugawna ni abram,0.6193847600327509,[]
At nang lulubog na ang araw ay nakatulog si Abram ng mahimbing at narito ang isang kasindaksindak na malaking kadiliman ay sumakaniya,ket idi a lumlumnec ti init immapay ti nauneg a turog ken ni abram ket adtoy maysa a dackel nga alliaw a nasipnget immapay kencuana,ket idi lulubog a ti aldaw a nakatulog ni abram ti mahimbing ket adtoy ti maysa kasindaksindak a malaking adda a sipipigsa,0.46611657263722556,[]
At sinabi ng Dios kay Abram Tunay na pakatalastasin mo na ang iyong binhi ay magiging taga ibang bayan sa lupaing hindi kanila at mangaglilingkod sa mga yaon at pahihirapang apat na raang taon,ket kinunana ken abram pudno nga ammom a dagiti putotmo aggangannaetdanto iti daga a dida cucua ket agservidanto cadacuada ket parigatendanto ida cadagiti uppat a gasut a tawtawen,ket kinunana ti dios kay abram tunay a aggangannaetdanto annac a ti iyong agyanto a napigpigsanto agpucawdanto ibang tattao iti lupaing saan cadacuada ket mangaglilingkod iti dagiti tiempo ket pahihirapang pulo a nangibarikesda tawen,0.4612472613958413,[]
At yaon namang bansang kanilang paglilingkuran ay aking hahatulan at pagkatapos ay aalis silang may malaking pagaari,ket dayta met a nacion a pagserviandanto siac ocomecto ket no malpas daytoy pumanawdanto agraman adu a sanicua,ket yaon namang bansang isu paglilingkuran a isu dios ket iti a tawen naammoan sangapulo adu cacabsat,0.2728931566647139,[]
Datapuwat ikaw ay payapang pasa sa iyong mga magulang at ikaw ay malilibing sa mabuting katandaan,ngem sica mapancanto a sitatalna cadagiti ammam maiponponcanto iti naimbag a kinalacay,datapuwat sica a payapang pasa iti iyong dagiti naidinna ket sica a malilibing iti mabuting kenalacay,0.3803445736374658,[]
At sa ikaapat na salin ng iyong binhi ay magsisipagbalik rito sapagkat hindi pa nalulubos ang katampalasanan ng mga Amorrheo,ket iti maicappat a caputotan agsublidanto ditoy gapu ta saan pay a napno ti kinadakes ti amorreo,ket iti maicapat a awanto ti iyong agyanto a magsisipagbalik rito sapagkat hindi pay nalulubos ti amorreo ti dagiti amorreo ,0.4154662353169668,[]
At nangyari na paglubog ng araw at pagdilim na narito ang isang hurnong umuusok at ang isang tanglaw na nagniningas na dumaan sa gitna ng mga hinating hayop,ket naaramid a idi nacalneken ti init ket nagsipnget adtoy ti maysa nga horno a siaasuc ken maysa nga aluten a sidadarang a naglasat iti baet dagidiay a pisi,ket nangyari a nacalneken ti aldaw ket pagdilim a adtoy ti maysa hurnong bagina ket ti maysa silaw a natignay a napanda iti gitna ti dagiti hinating an,0.5190649079156642,[]
Nang araw na yaon ang Panginoon ay nakipagtipan kay Abram na nagsabi Sa iyong binhi ibinigay ko ang lupaing ito mula sa ilog ng Egipto hanggang sa malaking ilog na ilog Eufrates,iti daydiay nga aldaw inaramid ni jehova ti maysa a tulag ken abram a cunana iti putotmo intedcon daytoy a daga manipud iti carayan ti egipto inggana iti carayan a dackel ti carayan nga eufrates,idi aldaw a naimbag ti jehova a tulag kay abram a kinunana iti iyong agnanayon ibinigay ko ti lupaing daytoy mula iti carayan ti egipto awan iti malaking ilog a ilog eufrates,0.5366596318007404,[]
Ang mga Cineo at ang mga Ceneceo at ang mga Cedmoneo,ti cineo ken ti cenezco ken ti cadmoneo,ti dagiti cayong ket ti dagiti cadmoneo ket ti dagiti cedmoneo,0.38593724201607205,[]
At ang mga Heteo at ang mga Pherezeo at ang mga Refaim,ken ti jeteo ken ti ferezeo ken dagiti rafeo,ket ti dagiti heteo ket ti dagiti rafeo ket ti dagiti rafaim,0.43149928099384915,[]
At ang mga Amorrheo at ang mga Cananeo at ang mga Gergeseo at ang mga Jebuseo,ken ti amorreo ken ti cananeo ken ti gergeseo ken ti jebuseo,ket ti dagiti amorreo ket ti dagiti cananeo ket ti dagiti gergaseo ket ti dagiti jebuseo,0.5296303695015937,[]
Si Sarai at si Agar,da sarai ken agar,ni sarai ket ni sangoananna,0.3307391024442815,[]
Si Sarai nga na asawa ni Abram ay hindi nagkaanak sa kaniya at siyay may isang alilang babae na taga Egipto na nagngangalang Agar,ket ni sarai nga asawa ni abram saan a nangyanac kencuana cadagiti annac ket isu adda idi maysa nga adipenna a taga egipto nga agnagan iti agar,ni sarai ngarud a asawa ni abram a saan pinutotna iti kencuana ket isu may maysa maysa babai a taga egipto a nagngangalang sangoananna,0.6196130885274052,[]
At sinabi ni Sarai kay Abram Narito ngayon akoy hinadlangan ng Panginoon na akoy magkaanak ipinamamanhik ko sa iyong sumiping ka sa aking alilang babae marahil ay magkakaanak ako sa pamamagitan niya,ket ni sarai kinunana ken abram adtoy ita ni jehova pinaritannac nga aganac dawatec kenca a sumrecca coma iti adipenco nalabit addanto annacco kencuana,ket kinunana ni sarai kay abram narito ita siac hinadlangan ti panginoon a siac magkaanak ipinamamanhik ko iti iyong nakicaidda jehova iti isu maysa babai nalabit a magkakaanak siac iti jehova kencuana,0.4232408123227998,[]
At dininig ni Abram ang sabi ni Sarai,ket immannugot ni abram iti sao ni sarai,ket impangagna ni abram ti cuna ni sarai,0.5934235075861325,[]
At kinuha ni Sarai na asawa ni Abram si Agar na taga Egipto na kaniyang alila pagkaraan ng sangpung taon na makatahan si Abram sa lupain ng Canaan at ibinigay kay Abram na kaniyang asawa upang maging asawa niya,ket ni sarai nga asawa ni abram innalana ni agar a taga egipto nga adipenna iti calpasan dagiti sangapulo a tawen a pinagnaed ni abram iti daga a canaan ket intedna ken abram nga asawana tapno asawaenna,ket innalana ni sarai a asawa ni abram ni sangoananna a taga sadiay a isu sica calpasan ti sangpung tawen a makatahan ni abram iti daga ti canaan ket ibinigay kay abram a isu asawana tapno maging asawana kencuana,0.6746555441504613,[]
At siyay sumiping kay Agar at naglihi at nang makita niyang siyay naglihi ay niwalang halaga niya ang kaniyang panginoong babae sa kaniyang paningin,ket isu simrec ken agar ket nagsicug ket idi nadlawna a masicugen nalais cadagiti matana ni apona a babai,ket isu sumiping elias agar ket inyanacna ket idi tumarayca isu isu inyanacna a niwalang halaga kencuana ti isu panginoong sangitanyo iti isu imatang,0.34408258046719076,[]
At sinabi ni Sarai kay Abram Ang aking pagkaapi ay sumaiyo idinulot ko ang aking alila sa iyong sinapupunan at nang makita niyang siyay naglihi ay niwalan akong kabuluhan sa kaniyang paningin ang Panginoon ang humatol sa akin at sa iyo,ket ni sarai kinunana ken abram ti pannacalaisco maipabaclay coma kenca insaadco ti adipenco iti barucongmo ket idi nakitana a masicug siac nauyuyawac cadagiti matana ni jehova ocomennata coma ,ket kinunana ni sarai kay abram ti isu maipabaclay a kenca idinulot ko ti isu sica iti iyong annacna ket idi tumarayca isu isu inyanacna a jehova siac sao iti isu labasan ti jehova ti humatol iti caniac ket iti kenca ,0.5017020943105803,[]
Datapuwat sinabi ni Abram kay Sarai Narito ang iyong alila ay nasa iyong kamay gawin mo sa kaniya ang iyong minamagaling sa iyong paningin,ngem ni abram kinunana ken sarai adtoy ti adipenmo adda iti imam aramidem kencuana dayta naimbag cadagita matam,datapuwat kinunana ni abram kay sarai adtoy ti iyong sica a iti iyong ima aramidem annac iti kencuana ti iyong minamagaling iti iyong imatang,0.4909234999830929,[]
At dinuwahagi siya ni Sarai at si Agar ay tumakas mula sa kaniyang harap,idin ni sarai pinarigatna ket isu nagtalaw iti sangoananna,ket dinuwahagi isu ni sarai ket ni sangoananna a isu mula iti isu sangom,0.49633352011260545,[]
At nasumpungan siya ng anghel ng Panginoon sa tabi ng isang bukal ng tubig sa ilang sa bukal na nasa daang patungo sa Shur,ket ti angel ni jehova nasaracanna iti sibay ti maysa nga ubbog ti danum iti letang iti sibay ti ubbog nga adda iti dalan nga agturong idiay sur,ket sinaracna isu ti anghel ti jehova iti tabi ti maysa ubbog ti danum iti didigra iti ubbog a iti maysa agingga iti dalan,0.5814020802830187,[]
At sinabi Agar alila ni Sarai saan ka nanggaling,ket kinunana kencuana agar adipen ni sarai adino ti naggapuam,ket sinabi agar alila ni sarai sadino jehova nanggaling,0.44341857010247965,[]
at saan ka paroroon,ket sadino ti papanam,ket sadino jehova paroroon,0.45486727739500965,[]
at kaniyang sinabi Akoy tumatakas mula sa harap ni Sarai na aking panginoon,ket isu kinunana agtalawac iti imatang ni sarai nga apoc,ket isu kinunana siac tumatakas mula iti sangom ni sarai a isu jehova,0.5132706577907399,[]
At sinabi sa kaniya ng anghel ng Panginoon Magbalik ka sa iyong panginoon at pahinuhod ka sa kaniyang mga kamay,ket ti angel ni jehova kinunana kencuana agsublica ken apom ket agpacumbabaca cadagiti imana,ket kinunana iti kencuana ti anghel ti jehova agsublica jehova iti iyong jehova ket pahinuhod jehova iti isu dagiti ima,0.49599290484572406,[]
At sinabi sa kaniya ng anghel ng Panginoon Pararamihin kong mainam ang iyong binhi na hindi mabibilang dahil sa karamihan,ket ti angel ni jehova kinunana pay paaduecto unay ti putotmo a dinto mabilang maipuon iti caaduda,ket kinunana iti kencuana ti anghel ti jehova pararamihin isu kinaritna ti iyong agnanayon a hindi mabibilang gapu iti umasiwecwec,0.38520579196085886,[]
At sinabi sa kaniya ng anghel ng Panginoon Naritot ikaw ay nagdadalangtao at ikaw ay manganganak ng isang lalake at ang itatawag mo sa kaniyang ngalan ay Ismael sapagkat dininig ng Panginoon ang iyong kadalamhatian,ket ti angel ni jehova kinunana adtoy sica masicugca ket aganaccanto iti maysa a lalaki ket panaganamto iti ismael ta nangngeg ni jehova ti pagelmo,ket kinunana iti kencuana ti anghel ti jehova adtoy sica a nagdadalangtao ket sica a manganganak ti maysa lalaki ket ti nasnacion annac iti isu jehova a ismael sapagkat impangagna ti jehova ti iyong ladingit,0.5164600821074891,[]
